Subject,Content,Source,Category
,"Sie Können sich mit maximal drei TV-Boxen und fünf weiteren Geräten wie Handys, Tablets und Laptops bei ewb.TV anmelden (bei ewb.TV ""Sydefyn"" sind es zwei weitere Geräte). Dabei wird die Anzahl angemeldeter Geräte gezählt und nicht die Anzahl gleichzeitiger TV-Streams. Wenn Sie sich auf einem neuen Gerät anmelden wollen, die maximale Anzahl jedoch bereits erreicht ist, erscheint eine Fehlermeldung. In diesem Fall loggen Sie sich über ein bereits registiertes Gerät auf der App oder im Browser ein, klicken auf ""Einstellungen"" danach auf ""App Einstellungen"". In dieser Rubrik können Sie die angemeldeten Geräte verwalten und mittels Klick auf den ""Mülleimer"" Geräte aus der Liste löschen, welche Sie nicht mehr verwenden. Solange die maximale Anzahl nicht überschritten ist, können Sie sich jederzeit wieder auf einem gelöschten Gerät neu anmelden.  ",FAQ (Q&A),Internet
,"Wenn Sie die Mail-Adresse, mit welcher Sie sich bei ewb.INTERNET und/oder ewb.TV angemeldet haben, ändern möchten, wenden Sie sich bitte an unseren Kundendienst. Am Besten tun Sie dies direkt per Mail an internet@ewb.ch.  ",FAQ (Q&A),Internet
,"1.Starten Sie tv.ewb.ch oder öffnen Sie eine der TV-Apps.
2.Klicken Sie auf ""Passwort vergessen"".
3.Füllen Sie Ihre E-Mail-Adresse, welche Sie bei der Bestellung von ewb.TV verwendet haben, in das entsprechende Feld und klicken Sie auf ""weiter"".
4.Geben Sie Ihr neues Passwort ein und wiederholen Sie dieses ein zweites Mal.
5.Loggen Sie sich mit dem neuen Passwort bei ewb.TV ein. ",FAQ (Q&A),Internet
,"Sie können die Menusprache sowie die Sprachen für Untertitel unter dem Menupunkt ""Audio & Video"" im Einstellungsmenu ändern. Hier können Sie auch die Anzeigegrösse Ihres Bildschirmes  anpassen, sowie weitere Einstellungen vornehmen. ",FAQ (Q&A),Internet
,"Sie können die Sender ganz beliebig ordnen. Die Anleitung finden Sie dazu im Browser oder der App unter ""Einstellungen"". Auf der TV-Box können Sie sogar mehrere Listen und verschiedene User-Profile erstellen. Diese Funktionen finden Sie auf der Box ebenfalls unter ""Einstellungen"". ",FAQ (Q&A),Internet
,"Um ewb.TV auf einem Laptop oder PC nutzen zu können, öffnen Sie die URL https://tv.ewb.ch und loggen sich mit den Anmeldeinformationen ein, welche Sie in der Aufschaltbestätigung erhalten haben. ",FAQ (Q&A),Internet
,"Sie können so viele Abos gleichzeitig nutzen, wie Sie möchten. Sie können dafür sogar dieselbe E-Mailadresse verwenden. In diesem Fall werden Sie sämtliche Rechnungen auch an diese Adresse zugesendet erhalten. Wenn Sie aber mehrere Abos mit derselben Email-Adresse haben, kann das Passwort nicht mehr über den ""Passwort-Vergessen"" Link zurückgesetzt werden. Da eine Mailadresse mit mehreren Abos verbunden ist, weiss unser System dann nicht mehr, für welches Abo das Psswort zurückgesetzt werden muss. Melden Sie sich in disem Fall bitte bei unserem Kundendienst ",FAQ (Q&A),Internet
,Unsere TV-Box basiert auf Android TV Operator Teir und ist damit mit fast allen Android Devices und Apps kompatibel. ,FAQ (Q&A),Internet
,"Ein TV-Signal für eine TV-Box benötigt mehr Bandbreite als eines für Mobile Devices. Wir müssen diese Bandbreite zusätzlich einkaufen, was Zusatzkosten verursacht. ",FAQ (Q&A),Internet
,Sämtliche TV-Sender von ewb.TV sind in unserer Senderliste aufgeführt. https://www.ewwwb.ch/senderliste,FAQ (Q&A),Internet
,"Ja, ewb.TV unterstützt beide Plattformen. ",FAQ (Q&A),Internet
,"Viele Kunden haben eigene Geräte wie Apple TV oder nutzen Services wie Crome Cast, mit welchen sie ewb.TV auf dem Fernseher schauen können. Es würde deshalb keinen Sinn machen, die Abo-Preise zu erhöhen, um die Box kostenlos abgeben zu können. ",FAQ (Q&A),Internet
,"Aufnahmen sind nur mit dem Abo ewb.TV.Obenuse möglich.

 Um Sendungen aufzunehmen, haben Sie verscheidene Möglichkeiten:
1.Einfach während der Sendung die rote Aufnahmetaste auf der Fernbedienung drücken.
2.Im Guide auf die gewünschte Sendung gehen und die Aufnahmetaste drücken. Sie können dann auswählen, ob nur eine Sendung oder eine ganze Staffel einer Sendung aufgenommen werden soll.

In den Apps funktionieren die Aufnahmen ganz ähnlich. Anstelle auf die rote Aufnahmetaste auf der Fernbedienung zu drücken, klicken sie auf den roten Punkt in der Sendungsbeschreibung.
 Aufgenommene Sendungen sind unter dem Menu-Punkt Aufnahmen abspielbar. 
 Aufgenommene Sendungen bleiben nach der Aufnahme ein Jahr lang gespeichert, danach werden diese automatisch gelöscht.
 ",FAQ (Q&A),Internet
,"Dafür haben sie 2 Möglichkeiten:
1.Sie loggen sich aus der App- oder der Browserversion aus und klicken beim Anmeldebildschirm auf ""Passwort vergessen"" und folgen anschliessend den Anweisungen.
2.Gehen Sie unter ""Einstellungen"" auf: ""Konto verwalten"" und danach ""Passwort ändern"". ",FAQ (Q&A),Internet
,"Sie können die TV-Box per LAN oder WLAN verbinden. Für ein optimales TV-Erlebnis nutzen Sie am besten das mitgelieferte LAN-Kabel. Ist dieses zu kurz, können sie im praktisch jedem Elektronik-Fachhandel längere Kabel kaufen.  ",FAQ (Q&A),Internet
,"Aufnahmen bleiben ein Jahr nach dem Aufnahmedatum bestehen, danach werden diese automatisch gelöscht. ",FAQ (Q&A),Internet
,"Sie haben 2 Jahre Garantie auf das Gerät. Tritt während dieser Zeit ein defekt aus, wechseln wir das Geräte umgehend un kostenlos aus. Sie müssen uns aber im Anschluss das alte Gerät retournieren, damit wir den Defekt suchen können.
 Tritt ein defekt nach dem Ablauf der Garantiedauer auf, entscheidet ewb von Fall zu Fall, welche die beste Lösung für Sie ist. ",FAQ (Q&A),Internet
,"Sie können ewb.TV in der ganzen Schweiz nutzen, Sie brauchen dazu nur eine Internetverbindung. Im Ausland funktioniert ewb.TV aus rechtlichen Gründen leider nicht. ",FAQ (Q&A),Internet
,"Die Mobile Apps von ewb.TV für Android und iOS unterstützen die Funktionen vollumfänglich. Sie können mit nur einem Klick Ihre Lieblingssendung vom Handy oder Tablet auf eine Apple-TV-Box, ein Chrome Cast oder einen dafür geeigneten Fernseher streamen. ",FAQ (Q&A),Internet
,"Wir selber können Ihnen leider keine Möglichkeit bieten, spezielle Spiele zu mieten oder in einem Zusatzpaket zu abonnieren. Auf ewb.TV haben Sie aber eine grosse Auswahl an Sportsendern für jeden Geschmack. Sollte Ihnen das nicht ausreichen, bietet Ihnen beispielsweise Sky Sports eine Apple-TV- und eine Android-TV-App, über welche Sie auch die Spiele der Schweizer Eisockey-Ligen schauen können, welche nicht im Free TV ausgestrahlt werden. ",FAQ (Q&A),Internet
,Allgemeine Geschäftsbedingungen https://www.ewwwb.ch/_upload/AGB_ewb_Internet_und_TV_August_2019.pdf,FAQ (Q&A),Internet
,"Die Replay-Funktion befindet sich in der Apple TV App hinter den drei Punkten (...) rechts unterhalb des Bildes für die Sendungsvorschau. Wenn si darauf klicken, können Sie im Guide die bereits ausgestrahlten Sendungen des jeweileigen Senders auswählen.  ",FAQ (Q&A),Internet
,"Zusammen mit der TV-Box haben Sie eine Anleitung für unsere ewb.TV Fernbedinung erhalten, welche sämtliche verfügbaren Funktionen erklärt. Unteranderem auch, wie Sie die Fernbedienung zur Steuerung Ihres Fernsehgerätes nutzen können. 
Hier gelangen Sie zum PDF dieser Anleitung. https://www.ewwwb.ch/_upload/20200309_Fernbedienung_MAXI-Amino_Aria.pdf",FAQ (Q&A),Internet
,"Netflix möchte keine kleineren TV-Anbieter unterstützen und gibt ihre App, für die Installation auf einer durch den Anbieter personalisierten TV-Box, erst ab 1 Mio. Nutzer frei. Amazon Prime, Disney+, Sky sowie viele weitere Anbieter wählen ein Kundenfreundlicheres Vorgehen und haben keine Einschränkunfen für ihre Apps. ",FAQ (Q&A),Internet
,"Wie setzen sich die Gestehungskosten zusammen? Als Gestehungskosten bezeichnet man in der Energiebranche Kosten für die eigene Energieproduktion oder den Zukauf resp. die Beschaffung fremder Energie (zusammengefasst Beschaffungskosten), zusätzlich dazu die Verwaltungs- und Vertriebskosten, Delkredere sowie zum Schluss den Gewinn des Vertriebs. Summiert nennt man diese aufgelaufenen Kosten dann Gestehungskosten.",FAQ (Q&A),Netz
,"Was unterscheidet Ökostrom von anderem Strom? Die verstärkte Nutzung der erneuerbaren Energien hat nicht nur eine Klimawirkung, sondern auch eine lokale Wirkung auf die Ökologie. Die Qualitätsdifferenzierung gewinnt dabei zunehmend an Bedeutung. Das Qualitätszeichen «naturemade star» ist laut einer Untersuchung von PricewaterhouseCoopers das einzige Gütezeichen, das durch seine Kriterien einen ökologischen, wissenschaftlich gestützten Standard in diesen Bereichen definiert. Als «Ökostrom» wird in der Schweiz daher vorwiegend derjenige Strom bezeichnet, der das Qualitätszeichen «naturemade star» trägt. Alle anderen Stromqualitäten aus erneuerbaren Energien werden als «Strom aus erneuerbaren Quellen» bezeichnet.",FAQ (Q&A),Netz
,Wer spricht die Investitionskredite für Anlagen im Ausland? Gemäss Reglement von ewb (ewr) liegt diese Kompetenz beim Verwaltungsrat.,FAQ (Q&A),Netz
,"Welche Aufgabe hat die Netzgesellschaft Swissgrid? Swissgrid ist die Nationale Netzgesellschaft und verantwortet als Übertragungsnetzeigentümerin den sicheren, zuverlässigen und wirtschaftlichen Betrieb des Schweizer Höchstspannungsnetzes. Das Unternehmen zählt 400 Mitarbeitende aus 17 Nationen mit Sitz in Laufenburg, Frick und Vevey. Als Mitglied des europäischen Netzwerks der Übertragungsnetzbetreiber ENTSO-E nimmt sie zudem Aufgaben im Bereich der Koordination und der Netznutzung im europäischen Stromaustausch wahr. Die Schweizer Elektrizitätsunternehmen Axpo Power, Alpiq, Alpiq Suisse, BKW, Axpo Trading, CKW und andere Aktionäre halten 100% des Swissgrid Aktienkapitals.",FAQ (Q&A),Netz
,"Was beinhalten die Systemdienstleistungen (SDL)? Die Nationale Netzgesellschaft Swissgrid ist als Übertragungsnetzeigentümerin für den sicheren, zuverlässigen und wirtschaftlichen Betrieb des Schweizer Höchstspannungsnetzes verantwortlich. Dafür darf Swissgrid Kosten erheben, die so genannten Systemdienstleistungen (SDL). Diese enthalten u.a. Kosten für das Systemmanagement, das Messdatenmanagement, die Spannungshaltung u.ä. Weitere Informationen sind unter www.swissgrid.ch zu finden.",FAQ (Q&A),Netz
,Wie stehen die ewb-Tarife im Vergleich zur restlichen Schweiz? Alle Strompreise in der Schweiz sind auf der Website der ElCom publiziert und können unter www.strompreis.elcom.admin.ch von allen Kundinnen und Kunden einfach nachgeschlagen werden. ewb hat aktuell im Vergleich zum Schweizer Durchschnitt nach wie vor attraktive Strompreise.,FAQ (Q&A),Netz
,"Wie kommt der im Ausland produzierte Strom nach Bern? Vorläufig benötigt Energie Wasser Bern den Strom in Bern noch nicht und verkauft diesen deshalb an den jeweiligen Staat. Im Gegenzug erhält ewb dafür die kostendeckende Einspeisevergütung. Längerfristig wird ewb den Strom selber verkaufen und diesen hierfür ins Netz des jeweiligen Landes einspeisen. Dies berechtigt ewb wiederum, die gleiche Menge Strom im Schweizer Netz zu beziehen.",FAQ (Q&A),Netz
,"Warum investiert ewb in Produktionsanlagen im Ausland? Energie Wasser Bern will bis 2039 aus der Atomenergie aussteigen und investiert deshalb stark in Produktionsanlagen, die erneuerbare Energien nutzen. In der Schweiz sind diese Möglichkeiten aber beschränkt. Gerade bei Wind- und Sonnenkraft ist es sinnvoll, Anlagen an Standorten zu realisieren, wo am meisten Strom produziert werden kann - wie in windreichen Regionen im Norden Europas sowie in sonnenreichen Regionen im Süden Europas. Nichts desto trotz werden über 50% der neuen Kapazitäten in der Schweiz realisiert (Energiezentrale Forsthaus, KWO etc.)",FAQ (Q&A),Netz
,"Wann oder wie erfahre ich, um wie viel meine Stromrechnung höher wird? Mit dem Preisrechner Strom auf unserer Website unter www.ewb.ch/stromrechner können unsere Kundinnen und Kunden ganz einfach ihre Kosten online berechnen. Unsere Mitarbeitenden der Energieberatung und des Vertriebs geben gerne telefonisch den voraussichtlichen Betrag Ihrer Stromrechnung bekannt.",FAQ (Q&A),Netz
,"Warum sind die Energietarife dieses Jahr gleich geblieben? Als Energieversorgungsunternehmen (EVU), dessen Stromversorgung vor allem auf der Eigenproduktion basiert, verfügt Energie Wasser Bern über einen grossen Produktionspark, wie dies in der Eignerstrategie der Stadt Bern vorgesehen ist. Aufgrund der verhältnismässig kleinen zugekauften Menge profitiert das Unternehmen daher nur geringfügig von den derzeit tiefen Strompreisen an der Börse. Die höheren Gestehungskosten der eigenen Anlagen werden aber dank Effizienzsteigerung durch tiefere Betriebs- und Verwaltungskosten kompensiert. Deshalb bleiben die Energietarife 2016 unverändert auf dem gleichen Niveau des laufenden Jahres.",FAQ (Q&A),Netz
,"Was genau ist die Eidgenössische Elektrizitätskommission ElCom? Die Eidgenössische Elektrizitätskommission (ElCom) ist die unabhängige staatliche Regulierungsbehörde im Elektrizitätsbereich. Sie überwacht die Einhaltung des Stromversorgungs- und Energiegesetzes, trifft die dazu nötigen Entscheide und erlässt Verfügungen. Sie überwacht die Strompreise und kann Absenkungen verfügen oder Erhöhungen untersagen. Ferner entscheidet sie als richterliche Behörde bei Differenzen betreffend den Netzzugang oder die Auszahlung der kostendeckenden Einspeisevergütung für erneuerbare Energien. Sie überwacht zudem die Versorgungssicherheit im Strombereich und regelt Fragen betreffend den internationalen Stromtransport und Stromhandel. Die sieben Kommissionsmitglieder werden vom Bundesrat gewählt. Sie sind von der Elektrizitätswirtschaft unabhängig. Die ElCom wird von alt Ständerat Carlo Schmid-Sutter präsidiert. Sie wird unterstützt von einem 34-köpfigen Fachsekretariat in Bern unter der Leitung von Rechtsanwalt Renato Tami.",FAQ (Q&A),Netz
,"Mit der Produktion im Ausland werden neue Transportnetze nötig, die hohe Investitionen erfordern. Verteuert diese Strategie nicht den Strompreis? Der Ausbau der Stromnetze ist in jedem Fall nötig, unabhängig von der Strategie von Energie Wasser Bern. Der Trend, dass Energie in den nächsten Jahren knapper und teurer wird, lässt sich global beobachten. Dieser würde sich auch dann einstellen, wenn die Schweizer Energieversorger weiterhin auf die nationale Produktion setzen würden, beispielsweise in neue Kernkraftwerke.",FAQ (Q&A),Netz
,"Physikalisch gelangt der Strom also gar nie in die Schweiz? Nein, Strom sucht sich immer den kürzesten Weg. Somit wird der Strom in Bern von den Anlagen in der Umgebung geliefert. Der im Süden produzierte Solarstrom gelangt zu dortigen Kunden. Mittel- bis langfristig ist es aber das Ziel von Energie Wasser Bern, dass der im Ausland produzierte Strom auch von den Kundinnen und Kunden in der Schweiz gekauft werden kann.",FAQ (Q&A),Netz
,"Was ist der Unterschied zwischen Netznutzung und Stromlieferung? Damit Kundinnen und Kunden künftig einen anderen Energieversorger wählen können (voraussichtlich mit der vollständigen Marktöffnung 2018), ist das Aufsplittern (Unbundling) zwischen Netznutzung und Stromlieferung notwendig. Die Netznutzung umfasst den Gebrauch der Netzinfrastruktur, um den Strom vom Kraftwerk via Netz zur Kundin oder zum Kunden zu transportieren. Bei der Netznutzung wird jede Kundin und jeder Kunde gemäss seinem Nutzungsverhalten – entscheidend sind der Stromkonsum und die beanspruchte Leistung – einer Netznutzungskategorie zugeteilt. Es besteht keine Wahlmöglichkeit, die Zuteilung dieser Netznutzungskategorie nimmt das Energieversorgungsunternehmen (EVU) vor. Die Stromlieferung bezeichnet die eigentliche elektrische Energie. Bei der Stromlieferung können alle Kundinnen und Kunden von Energie Wasser Bern zwischen drei verschiedenen Stromprodukten wählen. Diese unterscheiden sich hinsichtlich ihrer Produktionsart und dem Preis.",FAQ (Q&A),Netz
,"Wann werden die neuen Elektrizitätstarife bekannt gegeben? Die neuen Elektrizitätstarife für Netznutzung, Strom (Energie), Systemdienstleistungen Swissgrid und Abgaben müssen gemäss Art. 25 Abs. 1 StromVG in Verbindung mit Art. 10 StromVV jährlich per 31. August publiziert werden.",FAQ (Q&A),Netz
,Was versteht man unter Herkunftsnachweisen? Was versteht man unter Herkunftsnachweisen?,FAQ (Q&A),Netz
,"Was versteht man unter dem Neubau eines Netzanschlusses? Verlegen von neuen Leitungen, auch Kundenwunsch oder Einzelmassnahme",FAQ (Q&A),Netz
,"Wer trägt die Kosten bei einem neuen Netzanschluss? Der Kunde bezahlt für den neuen Netzanschluss. In Art. 24 der Verordnungen heisst es, dass ewb die Kosten für den Netzanschluss trägt. Das bedeutet, dass ewb zum Beispiel die Bauunterunternehmung für den Aushub beauftragt und bezahlt.",FAQ (Q&A),Netz
,"Was muss die Bauherrschaft unternehmen, wenn ein Gebäude neu erstellt wird und Strom und Wasser braucht? Formular Netzanschluss auf Website ausfüllen.",FAQ (Q&A),Netz
,Was versteht man unter der Sanierung eines Netzanschlusses? Der Anschluss muss erneuert werden.,FAQ (Q&A),Netz
,Warum müssen Netzanschlüsse saniert werden? Um die Versorgungssicherheit weiterhin gewährleisten zu können.,FAQ (Q&A),Netz
,Wie oft müssen Netzanschlüsse saniert werden?  Netzanschlüsse müssen so ca. alle 40 Jahre erneuert werden.,FAQ (Q&A),Netz
,Wer trägt die Kosten für die Sanierung eines Netzanschlusses? Bis und mit der Kernbohrung / Dichtung am Gebäude (oranger & roter Teil) trägt ewb die Kosten. Für alles folgende gehen die Kosten zu Lasten des Kunden (violetter & grüner Teil).,FAQ (Q&A),Netz
,"Warum werden in meiner Strasse die Anschlüsse saniert, bei der Strasse nebenan aber nicht?  Vermutlich ist das Alterslimit in der anderen Strasse noch nicht erreicht. (Anschlüsse sind weniger alt).",FAQ (Q&A),Netz
, Was hat es mit dieser Quartiersanierung auf sich? Die Leitungen müssen in einem Quartier ersetzt werden.,FAQ (Q&A),Netz
," Können Sie genauere Angaben zum Begehungstermin machen? Begehungstermin = ewb-Projektleiter gehen vor Ort. Der Begehungstermin ist vor Baubeginn. Bei der Begehung wird definiert, ob das Verbindungselement (violett) auch saniert werden muss.",FAQ (Q&A),Netz
